artifact,task,relation,dose,n_seeds,did_n_finite,did_mean,did_std,did_boot_mean,did_boot_ci_low,did_boot_ci_high,did_boot_positive_rate,did_support,did_label_adjusted_n_finite,did_label_adjusted_mean,did_label_adjusted_std,did_label_adjusted_boot_mean,did_label_adjusted_boot_ci_low,did_label_adjusted_boot_ci_high,did_label_adjusted_boot_positive_rate,did_label_adjusted_support,linear_affected_coef_n_finite,linear_affected_coef_mean,linear_affected_coef_std,linear_affected_coef_boot_mean,linear_affected_coef_boot_ci_low,linear_affected_coef_boot_ci_high,linear_affected_coef_boot_positive_rate,linear_affected_coef_support,did_minus_decoy_n_finite,did_minus_decoy_mean,did_minus_decoy_std,did_minus_decoy_boot_mean,did_minus_decoy_boot_ci_low,did_minus_decoy_boot_ci_high,did_minus_decoy_boot_positive_rate,did_minus_decoy_support,did_label_adjusted_minus_decoy_n_finite,did_label_adjusted_minus_decoy_mean,did_label_adjusted_minus_decoy_std,did_label_adjusted_minus_decoy_boot_mean,did_label_adjusted_minus_decoy_boot_ci_low,did_label_adjusted_minus_decoy_boot_ci_high,did_label_adjusted_minus_decoy_boot_positive_rate,did_label_adjusted_minus_decoy_support,linear_affected_coef_minus_decoy_n_finite,linear_affected_coef_minus_decoy_mean,linear_affected_coef_minus_decoy_std,linear_affected_coef_minus_decoy_boot_mean,linear_affected_coef_minus_decoy_boot_ci_low,linear_affected_coef_minus_decoy_boot_ci_high,linear_affected_coef_minus_decoy_boot_positive_rate,linear_affected_coef_minus_decoy_support
phase0_gru_bbbp_stereo_changed_aff82_d20_lowtrain05,bbbp,exact,20,12,12,0.00310303754695234,0.0051219880143407465,0.0030868856362469524,-8.751632492452986e-05,0.005629055497233322,0.9725,directional_positive,12,0.005449728545793945,0.009012484208498033,0.0054795569439754,0.00040394325482895257,0.010183249965988067,0.98175,ci_positive,12,0.002816873215384553,0.006070122720939603,0.002851621117305794,-0.0006749369654867575,0.005940269720874598,0.94975,directional_positive,12,0.015104454769340818,0.048366126086459044,0.015013219340237399,-0.0005978868034364851,0.04385981940850177,0.94325,directional_positive,12,0.018245946598267004,0.06340801805203974,0.01840204111761348,-0.003439166623919955,0.056656984737693296,0.82925,directional_positive,12,0.007321710100458175,0.028849201035373043,0.007259704559989472,-0.0038696856875133764,0.024568249802725865,0.7755,unstable_or_null
phase0_gru_bbbp_stereo_changed_aff82_d20_lowtrain05,bbbp,random,20,12,12,-0.014975862592856175,0.048267213782939966,-0.015150009837481548,-0.04340696898983745,0.0007901550600115246,0.07175,directional_negative,12,-0.014213267356867095,0.06409835846155874,-0.014393685104995944,-0.05326567116325813,0.009155833920888529,0.30025,unstable_or_null,12,-0.004713985980520626,0.029143515548812973,-0.004853487757673316,-0.023008190353786536,0.006717208599424225,0.3435,unstable_or_null,12,-0.002974445370467696,0.006762797482575965,-0.0030115095997103793,-0.006693483926022481,0.0005667369096643991,0.0555,directional_negative,12,-0.00141704930439403,0.010729501822853243,-0.001445840367704289,-0.007459935875945786,0.004155688926340577,0.31275,unstable_or_null,12,-0.00020914909544700452,0.005883314397750059,-0.00021913477302702966,-0.003690594599280275,0.0028183617485818793,0.45125,unstable_or_null
phase0_gru_bbbp_stereo_changed_aff82_d20_lowtrain05,bbbp,stereo,20,12,12,-0.012145102798225524,0.04987853255180598,-0.012015480838449713,-0.04166589170829899,0.003838393541210533,0.3485,unstable_or_null,12,-0.016890042984563786,0.06167341003395975,-0.01680908967558957,-0.053403689264553085,0.0037465978470848315,0.232,unstable_or_null,12,-0.007029298330588178,0.02532366686121997,-0.007099280146442919,-0.022253484814148496,0.0018017821795384146,0.19725,directional_negative,12,-0.00014368557583704466,0.0040430706182424505,-0.00012539474379932546,-0.002294123771655398,0.0020769914295844885,0.4425,unstable_or_null,12,-0.004093824932090724,0.005509203709466307,-0.004092645340323548,-0.006737723162145328,-0.0008674244753292408,0.00925,directional_negative,12,-0.0025244614455145545,0.006727761773097552,-0.002551176963864834,-0.006209738224985081,0.0011942362156347323,0.091,directional_negative
