artifact,task,condition,relation,dose,seed,n_test,n_affected,n_control,affected_delta_mean,control_delta_mean,did,affected_win_rate,control_win_rate,linear_affected_coef,did_label_adjusted,did_label_equal,n_labels_adjusted,did_minus_decoy,did_label_adjusted_minus_decoy,linear_affected_coef_minus_decoy
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,307,204,82,122,-0.09069827189896165,-0.042403055080136316,-0.048295216818825336,0.23170731707317074,0.3114754098360656,0.00459180329269171,-0.04984878924732418,-0.05717599885439062,2,-0.0731793799605526,-0.04952136568135892,0.0003309180418694102
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,331,204,82,122,0.0001454284278358006,-0.010195957221945775,0.010341385649781576,0.5365853658536586,0.319672131147541,0.008341843542848351,0.00597666596328868,0.005227591705320632,2,0.01932210379281267,0.01127896568044768,0.003824783093966014
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,353,204,82,122,-0.010380983716104094,0.006890965534038224,-0.01727194925014232,0.4878048780487805,0.7295081967213115,0.0024775040264837234,-0.006187893472286989,-0.008396385752484322,2,-0.007576864017624229,0.00754008713644343,0.003335766439823723
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,379,204,82,122,0.02204651112963512,0.008760537158270357,0.013285973971364762,0.6585365853658537,0.819672131147541,0.004172568597393858,0.01765212584328225,0.02100480186961203,2,-0.019598607225615437,0.01774746936202839,0.005585091220095144
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,401,204,82,122,0.006682620088501671,0.009592309594154356,-0.0029096895056526855,0.47560975609756095,0.5081967213114754,0.019009968669850524,0.023091560525644823,0.022886529666354613,2,-0.0026479378750012316,0.02445000237134798,0.01672730764828584
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,421,204,82,122,-0.07074854790982676,-0.021633414673756374,-0.04911513323607039,0.2926829268292683,0.28688524590163933,-0.0323037680118915,0.04620049647086541,0.06298111895342853,2,-0.02976213556165839,0.04767976639446776,0.03169704076815015
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,443,204,82,122,0.023642713703760285,0.0037935677854741144,0.01984914591828617,0.573170731707317,0.7295081967213115,0.0001851206914099679,0.018270380252590923,0.02588324626120038,2,0.00014378161120062738,-0.034294736405720276,-0.0071791645211417565
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,467,204,82,122,0.05522448669483022,0.03197115387187385,0.023253332822956364,0.6829268292682927,0.7459016393442623,-0.008535318057966285,-0.0004983611299235868,0.0048682307614607845,2,-0.04680334354267835,0.025495259170933274,-0.03052130377653109
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,491,204,82,122,0.007094199519331857,0.022100254038318258,-0.0150060545189864,0.5975609756097561,0.8934426229508197,0.00437340155048116,0.02770865399387706,0.03252991722856524,2,0.00312138318729515,0.01278377149779975,0.007945546063844927
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,509,204,82,122,0.008598440667478049,-0.009911634944012909,0.018510075611490956,0.4878048780487805,0.319672131147541,0.003501575466441441,0.009885340718399659,0.010128026257019663,2,0.001077051904917907,-0.0087864595036527,0.0002394856957265712
