artifact,task,condition,relation,dose,seed,n_test,n_affected,n_control,affected_delta_mean,control_delta_mean,did,affected_win_rate,control_win_rate,linear_affected_coef,did_label_adjusted,did_label_equal,n_labels_adjusted
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,decoy_20x,decoy,20,541,204,82,122,0.048290778769225606,0.013692846445397276,0.03459793232382833,0.6829268292682927,0.7377049180327869,0.008512229980973729,0.025639152837502836,0.03122348493425807,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,decoy_20x,decoy,20,563,204,82,122,0.0042920495133574365,-0.03709835687377413,0.04139040638713157,0.5365853658536586,0.5163934426229508,0.02002792641537783,0.05010391692359051,0.05490223188538009,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,307,204,82,122,-0.09069827189896165,-0.042403055080136316,-0.048295216818825336,0.23170731707317074,0.3114754098360656,0.00459180329269171,-0.04984878924732418,-0.05717599885439062,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,331,204,82,122,0.0001454284278358006,-0.010195957221945775,0.010341385649781576,0.5365853658536586,0.319672131147541,0.008341843542848351,0.00597666596328868,0.005227591705320632,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,353,204,82,122,-0.010380983716104094,0.006890965534038224,-0.01727194925014232,0.4878048780487805,0.7295081967213115,0.0024775040264837234,-0.006187893472286989,-0.008396385752484322,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,379,204,82,122,0.02204651112963512,0.008760537158270357,0.013285973971364762,0.6585365853658537,0.819672131147541,0.004172568597393858,0.01765212584328225,0.02100480186961203,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,401,204,82,122,0.006682620088501671,0.009592309594154356,-0.0029096895056526855,0.47560975609756095,0.5081967213114754,0.019009968669850524,0.023091560525644823,0.022886529666354613,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,421,204,82,122,-0.07074854790982676,-0.021633414673756374,-0.04911513323607039,0.2926829268292683,0.28688524590163933,-0.0323037680118915,0.04620049647086541,0.06298111895342853,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,443,204,82,122,0.023642713703760285,0.0037935677854741144,0.01984914591828617,0.573170731707317,0.7295081967213115,0.0001851206914099679,0.018270380252590923,0.02588324626120038,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,467,204,82,122,0.05522448669483022,0.03197115387187385,0.023253332822956364,0.6829268292682927,0.7459016393442623,-0.008535318057966285,-0.0004983611299235868,0.0048682307614607845,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,491,204,82,122,0.007094199519331857,0.022100254038318258,-0.0150060545189864,0.5975609756097561,0.8934426229508197,0.00437340155048116,0.02770865399387706,0.03252991722856524,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,509,204,82,122,0.008598440667478049,-0.009911634944012909,0.018510075611490956,0.4878048780487805,0.319672131147541,0.003501575466441441,0.009885340718399659,0.010128026257019663,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,541,204,82,122,0.04060520068174455,0.004936942693273555,0.035668257988470994,0.7317073170731707,0.5901639344262295,0.015070141738030146,0.019532748105325206,0.022148346745821224,2
