task,relation,dose,sample_id,canonical_changed,superparent_call
tox21_ahr,parent,5,tox21_ahr_002854,False,False
tox21_ahr,parent,5,tox21_ahr_002881,True,True
tox21_ahr,parent,5,tox21_ahr_003052,False,False
tox21_ahr,parent,5,tox21_ahr_003077,False,False
tox21_ahr,parent,5,tox21_ahr_003216,False,False
tox21_ahr,parent,5,tox21_ahr_003384,False,False
tox21_ahr,parent,5,tox21_ahr_003399,False,False
tox21_ahr,parent,5,tox21_ahr_003699,False,False
tox21_ahr,parent,5,tox21_ahr_003702,False,False
tox21_ahr,parent,5,tox21_ahr_003981,False,False
tox21_ahr,parent,5,tox21_ahr_004033,False,False
tox21_ahr,parent,5,tox21_ahr_004067,False,False
tox21_ahr,parent,5,tox21_ahr_004181,False,False
tox21_ahr,parent,5,tox21_ahr_004313,False,False
tox21_ahr,parent,5,tox21_ahr_004350,False,False
tox21_ahr,parent,5,tox21_ahr_004633,False,False
tox21_ahr,parent,5,tox21_ahr_004870,False,False
tox21_ahr,parent,5,tox21_ahr_004893,False,False
tox21_ahr,parent,5,tox21_ahr_004981,False,False
tox21_ahr,parent,5,tox21_ahr_005080,False,False
tox21_ahr,parent,5,tox21_ahr_005165,False,False
tox21_ahr,parent,5,tox21_ahr_005644,False,False
tox21_ahr,parent,5,tox21_ahr_005694,False,False
tox21_ahr,parent,5,tox21_ahr_005731,False,False
tox21_ahr,parent,5,tox21_ahr_005755,False,False
tox21_ahr,parent,5,tox21_ahr_005965,False,False
tox21_ahr,parent,5,tox21_ahr_006010,False,False
tox21_ahr,parent,5,tox21_ahr_006150,False,False
tox21_ahr,parent,5,tox21_ahr_006434,False,False
tox21_ahr,parent,5,tox21_ahr_006514,False,False
tox21_ahr,parent,5,tox21_ahr_006516,False,False
tox21_ahr,parent,5,tox21_ahr_006966,False,False
tox21_ahr,parent,5,tox21_ahr_007283,False,False
tox21_ahr,parent,5,tox21_ahr_007351,False,False
tox21_ahr,parent,5,tox21_ahr_007355,False,False
tox21_ahr,parent,5,tox21_ahr_007436,False,False
tox21_ahr,parent,5,tox21_ahr_007562,False,False
tox21_ahr,parent,5,tox21_ahr_007744,False,False
tox21_ahr,parent,5,tox21_ahr_007763,False,False
tox21_are,parent,5,tox21_are_000143,True,True
tox21_are,parent,5,tox21_are_000163,False,False
tox21_are,parent,5,tox21_are_000263,False,False
tox21_are,parent,5,tox21_are_000522,False,False
tox21_are,parent,5,tox21_are_000782,False,False
tox21_are,parent,5,tox21_are_000941,False,False
tox21_are,parent,5,tox21_are_001013,False,False
tox21_are,parent,5,tox21_are_001039,False,False
tox21_are,parent,5,tox21_are_001100,False,False
tox21_are,parent,5,tox21_are_001278,False,False
tox21_are,parent,5,tox21_are_001340,False,False
tox21_are,parent,5,tox21_are_001351,False,False
tox21_are,parent,5,tox21_are_001404,False,False
tox21_are,parent,5,tox21_are_001460,False,False
tox21_are,parent,5,tox21_are_001570,False,False
tox21_are,parent,5,tox21_are_001732,False,False
tox21_are,parent,5,tox21_are_001789,False,False
tox21_are,parent,5,tox21_are_001826,False,False
tox21_are,parent,5,tox21_are_001953,False,False
tox21_are,parent,5,tox21_are_001968,True,True
tox21_are,parent,5,tox21_are_002218,False,False
tox21_are,parent,5,tox21_are_002398,False,False
tox21_are,parent,5,tox21_are_002466,False,False
tox21_are,parent,5,tox21_are_002488,False,False
tox21_are,parent,5,tox21_are_002504,False,False
tox21_are,parent,5,tox21_are_002528,False,False
tox21_are,parent,5,tox21_are_002641,False,False
tox21_are,parent,5,tox21_are_002650,False,False
tox21_are,parent,5,tox21_are_002854,False,False
tox21_are,parent,5,tox21_are_002910,False,False
tox21_are,parent,5,tox21_are_003052,False,False
tox21_are,parent,5,tox21_are_003384,False,False
tox21_are,parent,5,tox21_are_003398,False,False
tox21_are,parent,5,tox21_are_004033,False,False
tox21_are,parent,5,tox21_are_004067,False,False
tox21_are,parent,5,tox21_are_004162,False,False
tox21_are,parent,5,tox21_are_004181,False,False
tox21_are,parent,5,tox21_are_004350,False,False
tox21_are,parent,5,tox21_are_004435,False,False
tox21_are,parent,5,tox21_are_004690,False,False
tox21_are,parent,5,tox21_are_004851,False,False
tox21_are,parent,5,tox21_are_004928,False,False
tox21_are,parent,5,tox21_are_005080,False,False
tox21_are,parent,5,tox21_are_005285,False,False
tox21_are,parent,5,tox21_are_005415,False,False
