artifact,task,condition,relation,dose,seed,n_test,n_affected,n_control,affected_delta_mean,control_delta_mean,did,affected_win_rate,control_win_rate,linear_affected_coef,did_label_adjusted,did_label_equal,n_labels_adjusted,did_minus_decoy,did_label_adjusted_minus_decoy,linear_affected_coef_minus_decoy
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,307,204,82,122,-0.005614105066875128,-0.028049289187813388,0.02243518412093826,0.6707317073170732,0.5491803278688525,0.0414753429615318,0.09451365892321738,0.10586107450537635,2,-0.051916892021024605,-0.016960888087105247,0.007107957677001481
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,331,204,82,122,-0.042366553498318464,-0.04387154730158995,0.0015049938032714871,0.7560975609756098,0.7131147540983607,0.08101624534881695,0.09750423961136967,0.10295900309972855,2,-0.021821966252579428,0.10944901158231612,0.14399580977264947
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,353,204,82,122,0.03134913772072006,0.045734596079917714,-0.014385458359197655,0.573170731707317,0.6229508196721312,0.00832685563396729,0.07120409987351313,0.08314367580739107,2,0.06754004743891578,-0.06165685231748523,-0.035799406011632784
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,379,204,82,122,-0.04375767677159206,0.03884855770796049,-0.08260623447955255,0.4024390243902439,0.4426229508196721,-0.015958171891542416,-0.04469792728593845,-0.04891615683073548,2,0.0020326953334752623,-0.08366375520783398,-0.012719229228148166
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,401,204,82,122,0.03062829897716278,-0.00747229916150453,0.03810059813866731,0.5365853658536586,0.4098360655737705,-0.026647877918608953,0.013532102081844811,0.022048388414111338,2,0.032530515638292914,0.07077267295656847,0.07055582786410958
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,421,204,82,122,-0.08880179557131558,-0.01518779709080204,-0.07361399848051355,0.23170731707317074,0.1885245901639344,-0.044973995305710585,-0.12796402460959494,-0.1466887317274967,2,-0.07289064248784727,0.018733128790343723,0.02254797771276304
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,443,204,82,122,0.021477988762099567,-0.0016465520516770762,0.023124540813776642,0.6463414634146342,0.45901639344262296,0.02147534931696129,0.01018167648351552,0.006659862601281888,2,0.03956940329139505,0.026903375903735045,0.026029642372060853
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,467,204,82,122,-0.05651052873127346,-0.05031477249242731,-0.006195756238846155,0.25609756097560976,0.12295081967213115,-0.016474908618360276,-0.015298887025509869,-0.01900568015798685,2,0.016604258710878176,0.0011224453839977916,-0.0014735489890627257
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,491,204,82,122,0.016692554623615442,0.028933428579055873,-0.012240873955440431,0.6463414634146342,0.680327868852459,-0.01599936342176817,-0.05684924264061929,-0.06525171801451428,2,0.019986748314428707,-0.04758956055043311,0.03961577308461652
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,509,204,82,122,0.02988592149099199,0.020557534987809243,0.009328386503182746,0.6097560975609756,0.7622950819672131,0.0991583679594985,0.10508412686200685,0.10471579146373391,2,-0.01833553000300027,0.00849561455796545,0.04149446185455516
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,541,204,82,122,-0.013928139230190983,-0.048925948829283236,0.03499780959909225,0.2926829268292683,0.19672131147540983,-0.026120455092282828,0.007652888134488766,0.008326525989747759,2,-0.026282441163504845,-0.13750315026011173,-0.08712567228574619
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,563,204,82,122,0.017136533608342077,-0.005182134491376215,0.022318668099718292,0.7073170731707317,0.5901639344262295,0.015354453072181713,0.0018212843465385312,-0.0010680642323489791,2,0.002103813676821168,0.012552979096449491,0.0668855924589118
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,307,204,82,122,-0.02022723444714778,0.005821490538169122,-0.026048724985316903,0.3170731707317073,0.5573770491803278,0.014993541360358215,0.027618282719626092,0.02998767657972793,2,-0.10040080112727977,-0.08385626429069654,-0.0193738439241721
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,331,204,82,122,-0.037492283026506076,-0.047247616640009656,0.00975533361350358,0.7560975609756098,0.45081967213114754,-0.008750569544098252,-0.059794206191264715,-0.06915059496142871,2,-0.013571626442347336,-0.04784943422031827,0.05422899487973426
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,353,204,82,122,-0.01075653829498261,-0.05053908226545901,0.0397825439704764,0.7195121951219512,0.5819672131147541,0.062216835032477324,0.17740413049224413,0.2021168906978317,2,0.12170804976858984,0.04454317830124577,0.01809057338687725
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,379,204,82,122,-0.03965195923725643,0.054516097858975654,-0.09416805709623208,0.23170731707317074,0.4344262295081967,0.0007018591819309417,0.035848076062425606,0.04717094509757099,2,-0.009529127283204264,-0.0031177518594699277,0.0039408018453251925
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,401,204,82,122,-0.0036137480652186902,-0.010783920660004262,0.007170172594785572,0.47560975609756095,0.28688524590163933,-0.12470598510320613,-0.09995774563273908,-0.0942305458289829,2,0.0016000900944111726,-0.042717174758015425,-0.0275022793204876
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,421,204,82,122,-0.008918282257892733,-0.0029509939467076396,-0.005967288311185093,0.7926829268292683,0.5737704918032787,-0.04095084280647773,-0.1214155575232298,-0.138371394933823,2,-0.00524393231851882,0.025281595876708862,0.02657113021199589
