artifact,task,condition,relation,dose,seed,n_test,n_affected,n_control,affected_delta_mean,control_delta_mean,did,affected_win_rate,control_win_rate,linear_affected_coef,did_label_adjusted,did_label_equal,n_labels_adjusted
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,decoy_20x,decoy,20,541,204,82,122,0.03862169297502899,-0.02265855778756811,0.0612802507625971,0.5609756097560976,0.2540983606557377,0.06100521719346337,0.1451560383946005,0.15899390631406576,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,decoy_20x,decoy,20,563,204,82,122,0.03355654747020907,0.013341693047311948,0.020214854422897124,0.7073170731707317,0.45901639344262296,-0.051531139386730096,-0.01073169474991096,-0.0018334733580454773,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,307,204,82,122,-0.005614105066875128,-0.028049289187813388,0.02243518412093826,0.6707317073170732,0.5491803278688525,0.0414753429615318,0.09451365892321738,0.10586107450537635,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,331,204,82,122,-0.042366553498318464,-0.04387154730158995,0.0015049938032714871,0.7560975609756098,0.7131147540983607,0.08101624534881695,0.09750423961136967,0.10295900309972855,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,353,204,82,122,0.03134913772072006,0.045734596079917714,-0.014385458359197655,0.573170731707317,0.6229508196721312,0.00832685563396729,0.07120409987351313,0.08314367580739107,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,379,204,82,122,-0.04375767677159206,0.03884855770796049,-0.08260623447955255,0.4024390243902439,0.4426229508196721,-0.015958171891542416,-0.04469792728593845,-0.04891615683073548,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,401,204,82,122,0.03062829897716278,-0.00747229916150453,0.03810059813866731,0.5365853658536586,0.4098360655737705,-0.026647877918608953,0.013532102081844811,0.022048388414111338,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,421,204,82,122,-0.08880179557131558,-0.01518779709080204,-0.07361399848051355,0.23170731707317074,0.1885245901639344,-0.044973995305710585,-0.12796402460959494,-0.1466887317274967,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,443,204,82,122,0.021477988762099567,-0.0016465520516770762,0.023124540813776642,0.6463414634146342,0.45901639344262296,0.02147534931696129,0.01018167648351552,0.006659862601281888,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,467,204,82,122,-0.05651052873127346,-0.05031477249242731,-0.006195756238846155,0.25609756097560976,0.12295081967213115,-0.016474908618360276,-0.015298887025509869,-0.01900568015798685,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,491,204,82,122,0.016692554623615442,0.028933428579055873,-0.012240873955440431,0.6463414634146342,0.680327868852459,-0.01599936342176817,-0.05684924264061929,-0.06525171801451428,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,509,204,82,122,0.02988592149099199,0.020557534987809243,0.009328386503182746,0.6097560975609756,0.7622950819672131,0.0991583679594985,0.10508412686200685,0.10471579146373391,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,541,204,82,122,-0.013928139230190983,-0.048925948829283236,0.03499780959909225,0.2926829268292683,0.19672131147540983,-0.026120455092282828,0.007652888134488766,0.008326525989747759,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,exact_20x,exact,20,563,204,82,122,0.017136533608342077,-0.005182134491376215,0.022318668099718292,0.7073170731707317,0.5901639344262295,0.015354453072181713,0.0018212843465385312,-0.0010680642323489791,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,307,204,82,122,-0.02022723444714778,0.005821490538169122,-0.026048724985316903,0.3170731707317073,0.5573770491803278,0.014993541360358215,0.027618282719626092,0.02998767657972793,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,331,204,82,122,-0.037492283026506076,-0.047247616640009656,0.00975533361350358,0.7560975609756098,0.45081967213114754,-0.008750569544098252,-0.059794206191264715,-0.06915059496142871,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,353,204,82,122,-0.01075653829498261,-0.05053908226545901,0.0397825439704764,0.7195121951219512,0.5819672131147541,0.062216835032477324,0.17740413049224413,0.2021168906978317,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,379,204,82,122,-0.03965195923725643,0.054516097858975654,-0.09416805709623208,0.23170731707317074,0.4344262295081967,0.0007018591819309417,0.035848076062425606,0.04717094509757099,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,401,204,82,122,-0.0036137480652186902,-0.010783920660004262,0.007170172594785572,0.47560975609756095,0.28688524590163933,-0.12470598510320613,-0.09995774563273908,-0.0942305458289829,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,421,204,82,122,-0.008918282257892733,-0.0029509939467076396,-0.005967288311185093,0.7926829268292683,0.5737704918032787,-0.04095084280647773,-0.1214155575232298,-0.138371394933823,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,443,204,82,122,0.03754758755335721,0.012967740933670374,0.024579846619686832,0.7560975609756098,0.6475409836065574,0.022481088813325036,0.062105029569463815,0.07164432655540916,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,467,204,82,122,0.016236653324307463,-0.0024100750470991993,0.018646728371406664,0.6341463414634146,0.4180327868852459,0.03907276018689668,0.07029755102368643,0.07724767775586779,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,491,204,82,122,0.007154743209844678,0.01765022607001125,-0.01049548286016657,0.4878048780487805,0.680327868852459,-0.044689611619142325,-0.017741786034506546,-0.011788774204600328,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,509,204,82,122,-0.005166427073318784,0.01657997540457816,-0.021746402477896942,0.5,0.5983606557377049,0.004577549957363508,0.013355369221540217,0.013871335338622125,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,541,204,82,122,0.008547817515890772,-0.0122223260056716,0.020770143521562374,0.5121951219512195,0.1721311475409836,-0.09168353422082381,-0.07607101892537238,-0.07885780711596645,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,random_20x,random,20,563,204,82,122,-0.02933216519744658,0.0006368410712504964,-0.029969006268697078,0.6341463414634146,0.5655737704918032,-0.05929649201971504,-0.0838491847036174,-0.08864764036510803,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,stereo_20x,stereo,20,307,204,82,122,0.013733551042472454,-0.05564008492854287,0.06937363597101533,0.524390243902439,0.39344262295081966,0.03879572311398919,0.047989295439344506,0.05004907896891726,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,stereo_20x,stereo,20,331,204,82,122,0.04084789804069372,0.00998715073496225,0.03086074730573147,0.573170731707317,0.5409836065573771,-0.05335402930327254,-0.02245901369653898,-0.016150309058909795,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,stereo_20x,stereo,20,353,204,82,122,0.026632489852334667,0.010693305668222611,0.015939184184112054,0.7195121951219512,0.6721311475409836,0.08763801525782475,0.20026362447893414,0.2253857102246491,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,stereo_20x,stereo,20,379,204,82,122,-0.057669402770243766,0.04178494128749752,-0.09945434405774128,0.21951219512195122,0.4016393442622951,-0.0016631051329673574,-0.0008655079863814411,0.003417431335622133,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,stereo_20x,stereo,20,401,204,82,122,-0.020495928801232726,0.011183904148027552,-0.03167983294926028,0.6219512195121951,0.5327868852459017,-0.05701065220065865,-0.04144522152408817,-0.038729844438972365,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,stereo_20x,stereo,20,421,204,82,122,-0.0572199754235221,-0.052677405723294275,-0.004542569700227823,0.24390243902439024,0.18032786885245902,0.012542447397174972,-0.04730148032357185,-0.06073315844718807,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,stereo_20x,stereo,20,443,204,82,122,-0.002628797347225794,-0.031193649090948652,0.028564851743722856,0.5609756097560976,0.2540983606557377,0.021960493583237584,0.03384982166413962,0.0359691085703742,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,stereo_20x,stereo,20,467,204,82,122,0.015895154736027473,-0.017657369817988794,0.033552524554016264,0.573170731707317,0.38524590163934425,0.007450576417071586,0.05441908877933532,0.06544171532996376,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,stereo_20x,stereo,20,491,204,82,122,0.01450840747211038,-0.010673373647522737,0.025181781119633116,0.5853658536585366,0.36065573770491804,-0.01200659519993627,-0.001078981160360376,0.00123765588830318,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,stereo_20x,stereo,20,509,204,82,122,0.035325016553809006,0.013756887132271387,0.02156812942153762,0.7682926829268293,0.5245901639344263,0.0326242906452234,-0.0015363479514949807,-0.010498052491360751,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,stereo_20x,stereo,20,541,204,82,122,0.05090451295055994,-0.044260443596657914,0.09516495654721785,0.6097560975609756,0.11475409836065574,0.0277426465780679,0.09101201372549102,0.09711451148318716,2
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain25,bbbp,stereo_20x,stereo,20,563,204,82,122,0.008266582880623456,-0.004960373418069765,0.013226956298693221,0.7439024390243902,0.5819672131147541,-0.014911940073117136,-0.01440596208681889,-0.014118543617493966,2
